query_name,data_name,ngraphs,tokens,n_patterns,n_graphs,n_total_objects,loading_time,indexing_time,materialise_time_collection,materialise_time_final,query_collect_node_match,query_collect_edge_match,generate_nested_morphisms,run_transform
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.82355,2.15223,2.01411,0.871548,0.100327,0.145624,13.2075,7.37756
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.87322,2.01325,1.96952,0.858666,0.08423,0.152064,13.5712,7.71018
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,7.08662,2.17455,2.26465,0.840934,0.079656,0.145889,13.3844,7.39396
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.9306,2.07628,1.99591,0.861282,0.086867,0.154711,13.7211,7.55698
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,7.1972,2.11891,1.98746,0.850239,0.083538,0.151726,13.1292,7.46088
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.87031,2.04499,1.97729,1.09457,0.086483,0.152907,13.5892,7.42661
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.91638,1.96179,1.89912,0.842304,0.081747,0.145951,12.8641,7.55821
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,15,9,74,0,6.9147,2.05321,1.97256,0.870501,0.094324,0.150795,13.8456,7.49498
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.85531,2.40752,2.53872,1.02721,0.08331,0.175198,14.9676,8.92067
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.58038,2.51257,2.69127,1.14997,0.085433,0.182821,15.627,8.88321
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.64284,2.44493,2.53438,1.07953,0.084751,0.168565,15.1261,8.96775
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,9.07205,2.75687,2.55215,1.04522,0.092592,0.190312,16.1992,9.16095
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.63621,2.4338,2.49166,1.02913,0.096813,0.184636,15.0667,8.59868
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.48627,2.65662,2.36017,1.01279,0.083939,0.169998,14.8306,8.68022
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.56714,2.44546,2.54741,1.07907,0.085734,0.179128,15.7313,8.798
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.6844,2.50206,2.42661,1.06526,0.086445,0.174485,15.391,8.50418
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.55597,2.47066,2.49779,1.02931,0.101512,0.182087,15.615,9.07095
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.69476,2.49274,2.5049,1.02654,0.089727,0.174658,15.4426,8.54317
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.63563,2.46499,2.55855,1.04003,0.09409,0.184941,15.4044,9.10522
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.69401,2.52313,2.42355,1.02462,0.088421,0.17495,15.3534,8.37878
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.49464,2.41067,2.60375,1.10534,0.117039,0.180833,15.6294,9.31371
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.73959,2.52905,2.47453,1.06835,0.084728,0.171221,15.2829,8.89576
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.57495,2.49297,2.55167,1.08191,0.091336,0.205525,15.7404,8.82023
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.62288,2.47249,2.48611,1.04908,0.085845,0.177747,15.2921,8.69435
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.53209,2.45798,2.58437,1.05362,0.089647,0.179091,15.8293,9.08983
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.67836,2.57333,2.5239,1.05598,0.088647,0.174338,15.2408,9.10437
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.79586,2.40554,2.40698,1.01563,0.081868,0.169196,14.5202,8.55296
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,18,9,74,0,8.43792,2.42109,2.69563,1.02642,0.087132,0.174213,15.3891,8.55955
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.14403,0.665475,0.494613,0.413714,0.074385,0.04673,3.53941,2.1902
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.09381,0.716759,0.55054,0.43051,0.081431,0.050829,3.78277,2.42811
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.10659,0.751309,0.520491,0.410562,0.07596,0.048097,3.55838,2.2275
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.07608,0.684344,0.581055,0.463057,0.078373,0.049475,3.65009,2.34143
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.04643,0.672367,0.532938,0.421079,0.075958,0.049156,3.64835,2.4582
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.12562,0.691301,0.545918,0.437373,0.078186,0.048499,3.66564,2.30852
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.06673,0.675209,0.519747,0.404989,0.075244,0.04805,3.5744,2.24454
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.10827,0.682545,0.559438,0.413171,0.078182,0.046846,3.5523,2.22949
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.09591,0.684611,0.540628,0.404778,0.075337,0.04858,3.53458,2.18355
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.16415,0.700861,0.508699,0.409738,0.092769,0.054964,3.58209,2.25363
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.20132,0.827636,0.523254,0.412131,0.079337,0.050263,3.5974,2.27534
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.09861,0.678325,0.553678,0.429115,0.079329,0.050087,3.73873,2.39146
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.15527,0.7257,0.515225,0.402629,0.078589,0.057977,3.58801,2.24808
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.02597,0.676058,0.534263,0.423799,0.074505,0.047973,3.6415,2.38478
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.19143,0.677761,0.516813,0.406477,0.078937,0.050684,3.59548,2.26707
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.05605,0.680586,0.554288,0.431477,0.080342,0.051726,3.85663,2.49101
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.16893,0.682233,0.539788,0.424955,0.077551,0.053069,3.64689,2.32129
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.09544,0.698413,0.687616,0.563994,0.077157,0.048742,3.79258,2.44977
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.16442,0.707125,0.518905,0.412847,0.095384,0.050157,3.57325,2.27202
data/test/einstein/einstein_query.txt,/home/giacomo/Scrivania/wonder_words/graphs/commonsenseqatrain,75,5,9,74,0,2.07907,0.701443,0.541812,0.483063,0.077583,0.04875,3.63514,2.29189
